source_id,category,paper_id_guess,pdf_path,pdf_relative_path,pdf_exists,pdf_file_size_mb,markdown_expected_path,markdown_actual_path,markdown_exists,markdown_char_count,markdown_status,output_dir,legacy_output_dir,resolved_output_dir,output_dir_layout,has_output_dir,has_stage3,has_stage4a,has_final_dataset,has_link_aware_export,current_pipeline_status,recommended_next_action
fiber_process__051_稀土氧化物对低温固相合成镁铝尖晶石纤维的影响,fiber_process,051_稀土氧化物对低温固相合成镁铝尖晶石纤维的影响,G:\paper\Sorted_Database\Fiber_Process\051_稀土氧化物对低温固相合成镁铝尖晶石纤维的影响.pdf,G:\paper\Sorted_Database\Fiber_Process\051_稀土氧化物对低温固相合成镁铝尖晶石纤维的影响.pdf,true,1.696,data\markdown\fiber_process\051_稀土氧化物对低温固相合成镁铝尖晶石纤维的影响.md,data\markdown\fiber_process\051_稀土氧化物对低温固相合成镁铝尖晶石纤维的影响.md,true,13881,exists_ok,data\outputs\fiber_process\051_稀土氧化物对低温固相合成镁铝尖晶石纤维的影响,data\outputs\051_稀土氧化物对低温固相合成镁铝尖晶石纤维的影响,data\outputs\fiber_process\051_稀土氧化物对低温固相合成镁铝尖晶石纤维的影响,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
fiber_process__054_纳米α_al_2o_3籽晶的合成及其在制备α_al_2o_3纤维中的应用_肖泓芮,fiber_process,054_纳米α-Al_2O_3籽晶的合成及其在制备α-Al_2O_3纤维中的应用_肖泓芮,G:\paper\Sorted_Database\Fiber_Process\054_纳米α-Al_2O_3籽晶的合成及其在制备α-Al_2O_3纤维中的应用_肖泓芮.pdf,G:\paper\Sorted_Database\Fiber_Process\054_纳米α-Al_2O_3籽晶的合成及其在制备α-Al_2O_3纤维中的应用_肖泓芮.pdf,true,15.302,data\markdown\fiber_process\054_纳米α-Al_2O_3籽晶的合成及其在制备α-Al_2O_3纤维中的应用_肖泓芮.md,data\markdown\fiber_process\054_纳米α-Al_2O_3籽晶的合成及其在制备α-Al_2O_3纤维中的应用_肖泓芮.md,true,116847,exists_ok,data\outputs\fiber_process\054_纳米α-Al_2O_3籽晶的合成及其在制备α-Al_2O_3纤维中的应用_肖泓芮,data\outputs\054_纳米α-Al_2O_3籽晶的合成及其在制备α-Al_2O_3纤维中的应用_肖泓芮,data\outputs\fiber_process\054_纳米α-Al_2O_3籽晶的合成及其在制备α-Al_2O_3纤维中的应用_肖泓芮,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
fiber_process__055_纳米氧化铝纤维基多孔陶瓷的制备与性能研究,fiber_process,055_纳米氧化铝纤维基多孔陶瓷的制备与性能研究,G:\paper\Sorted_Database\Fiber_Process\055_纳米氧化铝纤维基多孔陶瓷的制备与性能研究.pdf,G:\paper\Sorted_Database\Fiber_Process\055_纳米氧化铝纤维基多孔陶瓷的制备与性能研究.pdf,true,4.983,data\markdown\fiber_process\055_纳米氧化铝纤维基多孔陶瓷的制备与性能研究.md,data\markdown\fiber_process\055_纳米氧化铝纤维基多孔陶瓷的制备与性能研究.md,true,62990,exists_ok,data\outputs\fiber_process\055_纳米氧化铝纤维基多孔陶瓷的制备与性能研究,data\outputs\055_纳米氧化铝纤维基多孔陶瓷的制备与性能研究,data\outputs\fiber_process\055_纳米氧化铝纤维基多孔陶瓷的制备与性能研究,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
fiber_process__056_莫来石_氧化铝复合连续纤维制备及研究,fiber_process,056_莫来石-氧化铝复合连续纤维制备及研究,G:\paper\Sorted_Database\Fiber_Process\056_莫来石-氧化铝复合连续纤维制备及研究.pdf,G:\paper\Sorted_Database\Fiber_Process\056_莫来石-氧化铝复合连续纤维制备及研究.pdf,true,12.672,data\markdown\fiber_process\056_莫来石-氧化铝复合连续纤维制备及研究.md,data\markdown\fiber_process\056_莫来石-氧化铝复合连续纤维制备及研究.md,true,55781,exists_ok,data\outputs\fiber_process\056_莫来石-氧化铝复合连续纤维制备及研究,data\outputs\056_莫来石-氧化铝复合连续纤维制备及研究,data\outputs\fiber_process\056_莫来石-氧化铝复合连续纤维制备及研究,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
fiber_process__057_莫来石纤维复合网络二级结构的可控化研究,fiber_process,057_莫来石纤维复合网络二级结构的可控化研究,G:\paper\Sorted_Database\Fiber_Process\057_莫来石纤维复合网络二级结构的可控化研究.pdf,G:\paper\Sorted_Database\Fiber_Process\057_莫来石纤维复合网络二级结构的可控化研究.pdf,true,1.41,data\markdown\fiber_process\057_莫来石纤维复合网络二级结构的可控化研究.md,data\markdown\fiber_process\057_莫来石纤维复合网络二级结构的可控化研究.md,true,8690,exists_ok,data\outputs\fiber_process\057_莫来石纤维复合网络二级结构的可控化研究,data\outputs\057_莫来石纤维复合网络二级结构的可控化研究,data\outputs\fiber_process\057_莫来石纤维复合网络二级结构的可控化研究,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
fiber_process__058_莫来石纳米纤维复合材料的制备及隔热研究,fiber_process,058_莫来石纳米纤维复合材料的制备及隔热研究,G:\paper\Sorted_Database\Fiber_Process\058_莫来石纳米纤维复合材料的制备及隔热研究.pdf,G:\paper\Sorted_Database\Fiber_Process\058_莫来石纳米纤维复合材料的制备及隔热研究.pdf,true,4.373,data\markdown\fiber_process\058_莫来石纳米纤维复合材料的制备及隔热研究.md,data\markdown\fiber_process\058_莫来石纳米纤维复合材料的制备及隔热研究.md,true,80746,exists_ok,data\outputs\fiber_process\058_莫来石纳米纤维复合材料的制备及隔热研究,data\outputs\058_莫来石纳米纤维复合材料的制备及隔热研究,data\outputs\fiber_process\058_莫来石纳米纤维复合材料的制备及隔热研究,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
fiber_process__059_连续氧化铝纤维及其复合材料的研究进展,fiber_process,059_连续氧化铝纤维及其复合材料的研究进展,G:\paper\Sorted_Database\Fiber_Process\059_连续氧化铝纤维及其复合材料的研究进展.pdf,G:\paper\Sorted_Database\Fiber_Process\059_连续氧化铝纤维及其复合材料的研究进展.pdf,true,1.295,data\markdown\fiber_process\059_连续氧化铝纤维及其复合材料的研究进展.md,data\markdown\fiber_process\059_连续氧化铝纤维及其复合材料的研究进展.md,true,30041,exists_ok,data\outputs\fiber_process\059_连续氧化铝纤维及其复合材料的研究进展,data\outputs\059_连续氧化铝纤维及其复合材料的研究进展,data\outputs\fiber_process\059_连续氧化铝纤维及其复合材料的研究进展,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
fiber_process__060_连续氧化铝纤维增强氧化铝基复合材料的制备与性能研究,fiber_process,060_连续氧化铝纤维增强氧化铝基复合材料的制备与性能研究,G:\paper\Sorted_Database\Fiber_Process\060_连续氧化铝纤维增强氧化铝基复合材料的制备与性能研究.pdf,G:\paper\Sorted_Database\Fiber_Process\060_连续氧化铝纤维增强氧化铝基复合材料的制备与性能研究.pdf,true,10.65,data\markdown\fiber_process\060_连续氧化铝纤维增强氧化铝基复合材料的制备与性能研究.md,data\markdown\fiber_process\060_连续氧化铝纤维增强氧化铝基复合材料的制备与性能研究.md,true,217476,exists_ok,data\outputs\fiber_process\060_连续氧化铝纤维增强氧化铝基复合材料的制备与性能研究,data\outputs\060_连续氧化铝纤维增强氧化铝基复合材料的制备与性能研究,data\outputs\fiber_process\060_连续氧化铝纤维增强氧化铝基复合材料的制备与性能研究,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
fiber_process__061_连续氧化铝纤维高温烧结的相变行为及致密化机理研究,fiber_process,061_连续氧化铝纤维高温烧结的相变行为及致密化机理研究,G:\paper\Sorted_Database\Fiber_Process\061_连续氧化铝纤维高温烧结的相变行为及致密化机理研究.pdf,G:\paper\Sorted_Database\Fiber_Process\061_连续氧化铝纤维高温烧结的相变行为及致密化机理研究.pdf,true,17.956,data\markdown\fiber_process\061_连续氧化铝纤维高温烧结的相变行为及致密化机理研究.md,data\markdown\fiber_process\061_连续氧化铝纤维高温烧结的相变行为及致密化机理研究.md,true,233739,exists_ok,data\outputs\fiber_process\061_连续氧化铝纤维高温烧结的相变行为及致密化机理研究,data\outputs\061_连续氧化铝纤维高温烧结的相变行为及致密化机理研究,data\outputs\fiber_process\061_连续氧化铝纤维高温烧结的相变行为及致密化机理研究,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
fiber_process__062_连续铝硅酸盐纤维增强al_2o_3_zro_2陶瓷基复合材料的制备与表征_张锦昌,fiber_process,062_连续铝硅酸盐纤维增强Al_2O_3-ZrO_2陶瓷基复合材料的制备与表征_张锦昌,G:\paper\Sorted_Database\Fiber_Process\062_连续铝硅酸盐纤维增强Al_2O_3-ZrO_2陶瓷基复合材料的制备与表征_张锦昌.pdf,G:\paper\Sorted_Database\Fiber_Process\062_连续铝硅酸盐纤维增强Al_2O_3-ZrO_2陶瓷基复合材料的制备与表征_张锦昌.pdf,true,5.634,data\markdown\fiber_process\062_连续铝硅酸盐纤维增强Al_2O_3-ZrO_2陶瓷基复合材料的制备与表征_张锦昌.md,data\markdown\fiber_process\062_连续铝硅酸盐纤维增强Al_2O_3-ZrO_2陶瓷基复合材料的制备与表征_张锦昌.md,true,117660,exists_ok,data\outputs\fiber_process\062_连续铝硅酸盐纤维增强Al_2O_3-ZrO_2陶瓷基复合材料的制备与表征_张锦昌,data\outputs\062_连续铝硅酸盐纤维增强Al_2O_3-ZrO_2陶瓷基复合材料的制备与表征_张锦昌,data\outputs\fiber_process\062_连续铝硅酸盐纤维增强Al_2O_3-ZrO_2陶瓷基复合材料的制备与表征_张锦昌,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
fiber_process__064_铁复合铝硅系溶胶制备及其性能基础研究,fiber_process,064_铁复合铝硅系溶胶制备及其性能基础研究,G:\paper\Sorted_Database\Fiber_Process\064_铁复合铝硅系溶胶制备及其性能基础研究.pdf,G:\paper\Sorted_Database\Fiber_Process\064_铁复合铝硅系溶胶制备及其性能基础研究.pdf,true,3.53,data\markdown\fiber_process\064_铁复合铝硅系溶胶制备及其性能基础研究.md,data\markdown\fiber_process\064_铁复合铝硅系溶胶制备及其性能基础研究.md,true,88977,exists_ok,data\outputs\fiber_process\064_铁复合铝硅系溶胶制备及其性能基础研究,data\outputs\064_铁复合铝硅系溶胶制备及其性能基础研究,data\outputs\fiber_process\064_铁复合铝硅系溶胶制备及其性能基础研究,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
fiber_process__067_镁源种类非水解溶胶_凝胶法制备镁稳定钛酸铝纤维的影响,fiber_process,067_镁源种类非水解溶胶-凝胶法制备镁稳定钛酸铝纤维的影响,G:\paper\Sorted_Database\Fiber_Process\067_镁源种类非水解溶胶-凝胶法制备镁稳定钛酸铝纤维的影响.pdf,G:\paper\Sorted_Database\Fiber_Process\067_镁源种类非水解溶胶-凝胶法制备镁稳定钛酸铝纤维的影响.pdf,true,2.365,data\markdown\fiber_process\067_镁源种类非水解溶胶-凝胶法制备镁稳定钛酸铝纤维的影响.md,data\markdown\fiber_process\067_镁源种类非水解溶胶-凝胶法制备镁稳定钛酸铝纤维的影响.md,true,12022,exists_ok,data\outputs\fiber_process\067_镁源种类非水解溶胶-凝胶法制备镁稳定钛酸铝纤维的影响,data\outputs\067_镁源种类非水解溶胶-凝胶法制备镁稳定钛酸铝纤维的影响,data\outputs\fiber_process\067_镁源种类非水解溶胶-凝胶法制备镁稳定钛酸铝纤维的影响,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
fiber_process__068_镁铝尖晶石纤维及纤维板的制备与性能研究,fiber_process,068_镁铝尖晶石纤维及纤维板的制备与性能研究,G:\paper\Sorted_Database\Fiber_Process\068_镁铝尖晶石纤维及纤维板的制备与性能研究.pdf,G:\paper\Sorted_Database\Fiber_Process\068_镁铝尖晶石纤维及纤维板的制备与性能研究.pdf,true,7.712,data\markdown\fiber_process\068_镁铝尖晶石纤维及纤维板的制备与性能研究.md,data\markdown\fiber_process\068_镁铝尖晶石纤维及纤维板的制备与性能研究.md,true,57429,exists_ok,data\outputs\fiber_process\068_镁铝尖晶石纤维及纤维板的制备与性能研究,data\outputs\068_镁铝尖晶石纤维及纤维板的制备与性能研究,data\outputs\fiber_process\068_镁铝尖晶石纤维及纤维板的制备与性能研究,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
fiber_process__069_静电纺氧化铝_会议_纤维膜的制备与构效关系,fiber_process,069_静电纺氧化铝！！会议！！纤维膜的制备与构效关系,G:\paper\Sorted_Database\Fiber_Process\069_静电纺氧化铝！！会议！！纤维膜的制备与构效关系.pdf,G:\paper\Sorted_Database\Fiber_Process\069_静电纺氧化铝！！会议！！纤维膜的制备与构效关系.pdf,true,0.185,data\markdown\fiber_process\069_静电纺氧化铝！！会议！！纤维膜的制备与构效关系.md,data\markdown\fiber_process\069_静电纺氧化铝！！会议！！纤维膜的制备与构效关系.md,true,1309,exists_ok,data\outputs\fiber_process\069_静电纺氧化铝！！会议！！纤维膜的制备与构效关系,data\outputs\069_静电纺氧化铝！！会议！！纤维膜的制备与构效关系,data\outputs\fiber_process\069_静电纺氧化铝！！会议！！纤维膜的制备与构效关系,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
fiber_process__072_abdullah_等_2010_effects_of_the_polyvinyl_alcohol_pva_on_the_synthesis_of_alumina_fibers_through_electrospinning_te,fiber_process,072_Abdullah 等 - 2010 - Effects of the polyvinyl alcohol (PVA) on the synthesis of alumina fibers through electrospinning te,G:\paper\Sorted_Database\Fiber_Process\072_Abdullah 等 - 2010 - Effects of the polyvinyl alcohol (PVA) on the synthesis of alumina fibers through electrospinning te.pdf,G:\paper\Sorted_Database\Fiber_Process\072_Abdullah 等 - 2010 - Effects of the polyvinyl alcohol (PVA) on the synthesis of alumina fibers through electrospinning te.pdf,true,1.504,data\markdown\fiber_process\072_Abdullah 等 - 2010 - Effects of the polyvinyl alcohol (PVA) on the synthesis of alumina fibers through electrospinning te.md,data\markdown\fiber_process\072_Abdullah 等 - 2010 - Effects of the polyvinyl alcohol (PVA) on the synthesis of alumina fibers through electrospinning te.md,true,15762,exists_ok,data\outputs\fiber_process\072_Abdullah 等 - 2010 - Effects of the polyvinyl alcohol (PVA) on the synthesis of alumina fibers through electrospinning te,data\outputs\072_Abdullah 等 - 2010 - Effects of the polyvinyl alcohol (PVA) on the synthesis of alumina fibers through electrospinning te,data\outputs\fiber_process\072_Abdullah 等 - 2010 - Effects of the polyvinyl alcohol (PVA) on the synthesis of alumina fibers through electrospinning te,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
fiber_process__081_al_sub_2__sub_o_sub_3__sub__zro_sub_2__sub_复合膜的制备与表征,fiber_process,081_Al_sub_2__sub_O_sub_3__sub_-ZrO_sub_2__sub_复合膜的制备与表征,G:\paper\Sorted_Database\Fiber_Process\081_Al_sub_2__sub_O_sub_3__sub_-ZrO_sub_2__sub_复合膜的制备与表征.pdf,G:\paper\Sorted_Database\Fiber_Process\081_Al_sub_2__sub_O_sub_3__sub_-ZrO_sub_2__sub_复合膜的制备与表征.pdf,true,0.138,data\markdown\fiber_process\081_Al_sub_2__sub_O_sub_3__sub_-ZrO_sub_2__sub_复合膜的制备与表征.md,data\markdown\fiber_process\081_Al_sub_2__sub_O_sub_3__sub_-ZrO_sub_2__sub_复合膜的制备与表征.md,true,12633,exists_ok,data\outputs\fiber_process\081_Al_sub_2__sub_O_sub_3__sub_-ZrO_sub_2__sub_复合膜的制备与表征,data\outputs\081_Al_sub_2__sub_O_sub_3__sub_-ZrO_sub_2__sub_复合膜的制备与表征,data\outputs\fiber_process\081_Al_sub_2__sub_O_sub_3__sub_-ZrO_sub_2__sub_复合膜的制备与表征,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
fiber_process__095_buining_等_1991_preparation_of_colloidal_boehmite_needles_by_hydrothermal_treatment_of_aluminum_alkoxide_precursors,fiber_process,095_Buining 等 - 1991 - Preparation of colloidal boehmite needles by hydrothermal treatment of aluminum alkoxide precursors,G:\paper\Sorted_Database\Fiber_Process\095_Buining 等 - 1991 - Preparation of colloidal boehmite needles by hydrothermal treatment of aluminum alkoxide precursors.pdf,G:\paper\Sorted_Database\Fiber_Process\095_Buining 等 - 1991 - Preparation of colloidal boehmite needles by hydrothermal treatment of aluminum alkoxide precursors.pdf,true,0.614,data\markdown\fiber_process\095_Buining 等 - 1991 - Preparation of colloidal boehmite needles by hydrothermal treatment of aluminum alkoxide precursors.md,data\markdown\fiber_process\095_Buining 等 - 1991 - Preparation of colloidal boehmite needles by hydrothermal treatment of aluminum alkoxide precursors.md,true,31344,exists_ok,data\outputs\fiber_process\095_Buining 等 - 1991 - Preparation of colloidal boehmite needles by hydrothermal treatment of aluminum alkoxide precursors,data\outputs\095_Buining 等 - 1991 - Preparation of colloidal boehmite needles by hydrothermal treatment of aluminum alkoxide precursors,data\outputs\fiber_process\095_Buining 等 - 1991 - Preparation of colloidal boehmite needles by hydrothermal treatment of aluminum alkoxide precursors,category_aware,true,false,false,false,false,markdown_ready,run_stage3_next
