source_id,category,paper_id_guess,doi,title_guess,main_pdf_path,markdown_path,supplementary_detected,detection_method,supplementary_source,supplementary_url,supplementary_file_type,supplementary_local_path,download_status,needs_manual_download,confidence,detection_hits,evidence_strength,strong_evidence_hits,weak_evidence_hits,notes
fiber_process__098_chandradass_等_2008_synthesis_and_characterization_of_sol_gel_alumina_fiber_by_seeding_α_alumina_through_extended_ball_m,fiber_process,098_Chandradass 等 - 2008 - Synthesis and characterization of sol–gel alumina fiber by seeding α-alumina through extended ball m,10.1080/10426910802382098,Synthesis and Characterization of Sol-Gel Alumina Fiber by Seeding α-Alumina Through Extended Ball Milling,G:\paper\Sorted_Database\Fiber_Process\098_Chandradass 等 - 2008 - Synthesis and characterization of sol–gel alumina fiber by seeding α-alumina through extended ball m.pdf,data\markdown\fiber_process\098_Chandradass 等 - 2008 - Synthesis and characterization of sol–gel alumina fiber by seeding α-alumina through extended ball m.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,doi detected: 10.1080/10426910802382098; general url present without supplementary keyword
fiber_process__099_chandradass和balasubramanian_2005_sol_gel_based_extrusion_of_alumina_zirconia_fibres,fiber_process,099_Chandradass和Balasubramanian - 2005 - Sol–gel based extrusion of alumina–zirconia fibres,10.1016/j.msea.2005.07.025,Sol–gel based extrusion of alumina–zirconia fibres,G:\paper\Sorted_Database\Fiber_Process\099_Chandradass和Balasubramanian - 2005 - Sol–gel based extrusion of alumina–zirconia fibres.pdf,data\markdown\fiber_process\099_Chandradass和Balasubramanian - 2005 - Sol–gel based extrusion of alumina–zirconia fibres.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,doi detected: 10.1016/j.msea.2005.07.025; general url present without supplementary keyword
fiber_process__100_chandradass和balasubramanian_2006_effect_of_magnesium_oxide_on_sol_gel_spun_alumina_and_alumina_zirconia_fibres,fiber_process,100_Chandradass和Balasubramanian - 2006 - Effect of magnesium oxide on sol–gel spun alumina and alumina–zirconia fibres,10.1016/j.jeurceramsoc.2005.06.045,Effect of magnesium oxide on sol–gel spun alumina and alumina–zirconia fibres,G:\paper\Sorted_Database\Fiber_Process\100_Chandradass和Balasubramanian - 2006 - Effect of magnesium oxide on sol–gel spun alumina and alumina–zirconia fibres.pdf,data\markdown\fiber_process\100_Chandradass和Balasubramanian - 2006 - Effect of magnesium oxide on sol–gel spun alumina and alumina–zirconia fibres.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,non-supplementary weak phrases present; doi detected: 10.1016/j.jeurceramsoc.2005.06.045; general url present without supplementary keyword; available online
fiber_process__101_chandradass和balasubramanian_2006_sol_gel_based_extrusion_of_alumina_fibers,fiber_process,101_Chandradass和Balasubramanian - 2006 - Sol-gel based extrusion of alumina fibers,10.1080/10426910500464818,Sol-Gel Based Extrusion of Alumina Fibers,G:\paper\Sorted_Database\Fiber_Process\101_Chandradass和Balasubramanian - 2006 - Sol-gel based extrusion of alumina fibers.pdf,data\markdown\fiber_process\101_Chandradass和Balasubramanian - 2006 - Sol-gel based extrusion of alumina fibers.md,true,pdf_text_keyword,markdown_link,https://doi.org/10.1080/10426910500464818,unknown,,not_attempted,false,high,ESI,strong,ESI,,supplementary keyword detected with url
fiber_process__102_chandradass和balasubramanian_2007_extrusion_of_alumina_fibers_using_zirconia_sol_as_binder,fiber_process,102_Chandradass和Balasubramanian - 2007 - Extrusion of alumina fibers using zirconia sol as binder,10.1016/j.ceramint.2006.06.007)/S,Short communication,G:\paper\Sorted_Database\Fiber_Process\102_Chandradass和Balasubramanian - 2007 - Extrusion of alumina fibers using zirconia sol as binder.pdf,data\markdown\fiber_process\102_Chandradass和Balasubramanian - 2007 - Extrusion of alumina fibers using zirconia sol as binder.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,non-supplementary weak phrases present; doi detected: 10.1016/j.ceramint.2006.06.007)/S; general url present without supplementary keyword; available online
fiber_process__103_chandradass和balasubramanian_2008_synthesis_and_characterization_of_cao_doped_alumina_zirconia_fibers_by_sol_gel_process,fiber_process,103_Chandradass和Balasubramanian - 2008 - Synthesis and characterization of CaO doped alumina–zirconia fibers by sol-gel process,10.1080/10426910701774635,Synthesis and Characterization of CaO Doped Alumina-Zirconia Fibers by Sol-Gel Process,G:\paper\Sorted_Database\Fiber_Process\103_Chandradass和Balasubramanian - 2008 - Synthesis and characterization of CaO doped alumina–zirconia fibers by sol-gel process.pdf,data\markdown\fiber_process\103_Chandradass和Balasubramanian - 2008 - Synthesis and characterization of CaO doped alumina–zirconia fibers by sol-gel process.md,true,pdf_text_keyword,markdown_link,https://doi.org/10.1080/10426910701774635,unknown,,not_attempted,false,high,ESI,strong,ESI,,supplementary keyword detected with url
fiber_process__104_chen_等_1996_preparation_of_mullite_fiber,fiber_process,104_Chen 等 - 1996 - Preparation of mullite fiber,10.1111/j.1151-2916.1996.tb08755.x,Preparation of Mullite Fiber,G:\paper\Sorted_Database\Fiber_Process\104_Chen 等 - 1996 - Preparation of mullite fiber.pdf,data\markdown\fiber_process\104_Chen 等 - 1996 - Preparation of mullite fiber.md,true,pdf_text_keyword,unknown,,unknown,,manual_required,true,high,ESI,strong,ESI,,supplementary keyword detected without url
fiber_process__107_chen和gu_2008_the_sol_gel_transition_of_mullite_spinning_solution_in_relation_to_the_formation_of_ceramic_fibers,fiber_process,107_Chen和Gu - 2008 - The sol–gel transition of mullite spinning solution in relation to the formation of ceramic fibers,,The sol–gel transition of mullite spinning solution in relation to the formation of ceramic fibers,G:\paper\Sorted_Database\Fiber_Process\107_Chen和Gu - 2008 - The sol–gel transition of mullite spinning solution in relation to the formation of ceramic fibers.pdf,data\markdown\fiber_process\107_Chen和Gu - 2008 - The sol–gel transition of mullite spinning solution in relation to the formation of ceramic fibers.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,general url present without supplementary keyword
fiber_process__108_chen和gu_2009_sol_gel_dry_spinning_of_mullite_fibers_from_anteosaip_system,fiber_process,108_Chen和Gu - 2009 - Sol–gel dry spinning of mullite fibers from ANTEOSAIP system,10.1016/j.materresbull.2008.09.011)/S,Sol-gel dry spinning of mullite fibers from AN/TEOS/AIP system,G:\paper\Sorted_Database\Fiber_Process\108_Chen和Gu - 2009 - Sol–gel dry spinning of mullite fibers from ANTEOSAIP system.pdf,data\markdown\fiber_process\108_Chen和Gu - 2009 - Sol–gel dry spinning of mullite fibers from ANTEOSAIP system.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,non-supplementary weak phrases present; doi detected: 10.1016/j.materresbull.2008.09.011)/S; general url present without supplementary keyword; available online
fiber_process__109_chen和gu_2009_structural_evolution_of_sol_gel_derived_mullite_fibers_with_different_solid_contents_during_sinterin,fiber_process,109_Chen和Gu - 2009 - Structural evolution of sol–gel derived mullite fibers with different solid contents during sinterin,10.1016/j.jmatprotec.2008.09.017)/S,Structural evolution of sol-gel derived mullite fibers with different solid contents during sintering,G:\paper\Sorted_Database\Fiber_Process\109_Chen和Gu - 2009 - Structural evolution of sol–gel derived mullite fibers with different solid contents during sinterin.pdf,data\markdown\fiber_process\109_Chen和Gu - 2009 - Structural evolution of sol–gel derived mullite fibers with different solid contents during sinterin.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,doi detected: 10.1016/j.jmatprotec.2008.09.017)/S; general url present without supplementary keyword
fiber_process__110_chiou_等_1994_the_preparation_of_alumina_fibre_by_sol_gel_processing,fiber_process,110_Chiou 等 - 1994 - The preparation of alumina fibre by sol-gel processing,,The preparation of alumina fibre by sol-gel processing,G:\paper\Sorted_Database\Fiber_Process\110_Chiou 等 - 1994 - The preparation of alumina fibre by sol-gel processing.pdf,data\markdown\fiber_process\110_Chiou 等 - 1994 - The preparation of alumina fibre by sol-gel processing.md,true,pdf_text_keyword,unknown,,unknown,,manual_required,true,high,ESI,strong,ESI,,supplementary keyword detected without url
fiber_process__111_choi_等_2013_preparation_of_alumina_rods_by_electrospinning_aluminum_sec_butoxidepolyvinylpyrrolidone_blended_so,fiber_process,111_Choi 等 - 2013 - Preparation of alumina rods by electrospinning aluminum sec-butoxidepolyvinylpyrrolidone blended so,,Preparation of Alumina Rods by Electrospinning Aluminum Sec-Butoxide/Polyvinylpyrrolidone Blended Solutions,G:\paper\Sorted_Database\Fiber_Process\111_Choi 等 - 2013 - Preparation of alumina rods by electrospinning aluminum sec-butoxidepolyvinylpyrrolidone blended so.pdf,data\markdown\fiber_process\111_Choi 等 - 2013 - Preparation of alumina rods by electrospinning aluminum sec-butoxidepolyvinylpyrrolidone blended so.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,general url present without supplementary keyword
fiber_process__112_clauss_1994_preparation_and_characterization_of_spinning_dopes_for_dry_spinning_of_continuous_alumina_green_fibe,fiber_process,112_Clauss - 1994 - Preparation and characterization of spinning dopes for dry spinning of continuous alumina green fibe,10.1002/apmc.1994.052170114,"Institut für Textilchemie der Deutschen Institute für Textil- und Faserforschung Stuttgart, Körschtalstr. 26, 73770 Denkendorf, Germany",G:\paper\Sorted_Database\Fiber_Process\112_Clauss - 1994 - Preparation and characterization of spinning dopes for dry spinning of continuous alumina green fibe.pdf,data\markdown\fiber_process\112_Clauss - 1994 - Preparation and characterization of spinning dopes for dry spinning of continuous alumina green fibe.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,doi detected: 10.1002/apmc.1994.052170114
fiber_process__115_davies_等_2000_preparation_of_barium_hexa_aluminate_ceramic_fibres_and_refractories,fiber_process,115_Davies 等 - 2000 - Preparation of barium hexa-aluminate ceramic fibres and refractories,10.1179/bct.2000.99.2.85,Preparation of barium hexa-aluminate ceramic fibres and refractories,G:\paper\Sorted_Database\Fiber_Process\115_Davies 等 - 2000 - Preparation of barium hexa-aluminate ceramic fibres and refractories.pdf,data\markdown\fiber_process\115_Davies 等 - 2000 - Preparation of barium hexa-aluminate ceramic fibres and refractories.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,doi detected: 10.1179/bct.2000.99.2.85; general url present without supplementary keyword
fiber_process__122_effect_of_production_parameters_on_the_structure_and_morphology_of_aluminum_titanate_nanofibers_produced_using_electrospinning_technique,fiber_process,122_Effect of production parameters on the structure and morphology of aluminum titanate nanofibers produced using electrospinning technique,,Full Length Research Paper,G:\paper\Sorted_Database\Fiber_Process\122_Effect of production parameters on the structure and morphology of aluminum titanate nanofibers produced using electrospinning technique.pdf,data\markdown\fiber_process\122_Effect of production parameters on the structure and morphology of aluminum titanate nanofibers produced using electrospinning technique.md,true,pdf_text_keyword,markdown_link,http://www.w3.org/1999/02/22-rdf-syntax-ns#,unknown,,not_attempted,false,high,ESI,strong,ESI,,supplementary keyword detected with url
fiber_process__128_feng_等_2019_low_temperature_preparation_of_novel_stabilized_aluminum_titanate_ceramic_fibers_via_nonhydrolytic_s,fiber_process,128_Feng 等 - 2019 - Low-temperature preparation of novel stabilized aluminum titanate ceramic fibers via nonhydrolytic s,10.1126/science.285.5428.699,Low-temperature preparation of novel stabilized aluminum titanate ceramic fibers via nonhydrolytic sol-gel method through linear self-assembly of precursors,G:\paper\Sorted_Database\Fiber_Process\128_Feng 等 - 2019 - Low-temperature preparation of novel stabilized aluminum titanate ceramic fibers via nonhydrolytic s.pdf,data\markdown\fiber_process\128_Feng 等 - 2019 - Low-temperature preparation of novel stabilized aluminum titanate ceramic fibers via nonhydrolytic s.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,doi detected: 10.1126/science.285.5428.699; general url present without supplementary keyword
fiber_process__135_gao_等_2019_preparation_characterization_and_mechanical_properties_of_continuous_mullite_fibers_derived_from_th,fiber_process,"135_Gao 等 - 2019 - Preparation, characterization and mechanical properties of continuous mullite fibers derived from th",10.1007/s10971-019-05078-0,ORIGINAL PAPER: FUNDAMENTALS OF SOL-GEL AND HYBRID MATERIALS PROCESSING,"G:\paper\Sorted_Database\Fiber_Process\135_Gao 等 - 2019 - Preparation, characterization and mechanical properties of continuous mullite fibers derived from th.pdf","data\markdown\fiber_process\135_Gao 等 - 2019 - Preparation, characterization and mechanical properties of continuous mullite fibers derived from th.md",false,none,unknown,,unknown,,unavailable,false,low,,none,,,non-supplementary weak phrases present; doi detected: 10.1007/s10971-019-05078-0; general url present without supplementary keyword; online version
fiber_process__136_gao_等_2019_thermal_decomposition_of_aluminum_carboxylates_based_precursor_for_alumina_fibers,fiber_process,136_Gao 等 - 2019 - Thermal decomposition of aluminum carboxylates based precursor for alumina fibers,10.1002/adma.19910031025,PAPER,G:\paper\Sorted_Database\Fiber_Process\136_Gao 等 - 2019 - Thermal decomposition of aluminum carboxylates based precursor for alumina fibers.pdf,data\markdown\fiber_process\136_Gao 等 - 2019 - Thermal decomposition of aluminum carboxylates based precursor for alumina fibers.md,true,pdf_text_keyword,markdown_link,https://orcid.org/0000-0002-5083-8202,unknown,,not_attempted,false,high,ESI,strong,ESI,,supplementary keyword detected with url
fiber_process__139_glaubitt_等_1994_a_new_way_to_spinnable_sols_derived_from_modified_aluminumalkoxides_code_ep6,fiber_process,139_Glaubitt 等 - 1994 - A new way to spinnable sols derived from modified aluminumalkoxides Code EP6,,A New Way to Spinnable Sols Derived from Modified Aluminumalkoxides,G:\paper\Sorted_Database\Fiber_Process\139_Glaubitt 等 - 1994 - A new way to spinnable sols derived from modified aluminumalkoxides Code EP6.pdf,data\markdown\fiber_process\139_Glaubitt 等 - 1994 - A new way to spinnable sols derived from modified aluminumalkoxides Code EP6.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,
fiber_process__142_gotoh_等_2004_preparation_of_transparent_alumina_film_and_fiber_from_a_composite_of_aluminum_polynuclear_complexm,fiber_process,142_Gotoh 等 - 2004 - Preparation of transparent alumina film and fiber from a composite of aluminum polynuclear complexm,10.1016/j.matchemphys.2003.08.026,Preparation of transparent alumina film and fiber from a composite of aluminum polynuclear complex/methyl cellulose,G:\paper\Sorted_Database\Fiber_Process\142_Gotoh 等 - 2004 - Preparation of transparent alumina film and fiber from a composite of aluminum polynuclear complexm.pdf,data\markdown\fiber_process\142_Gotoh 等 - 2004 - Preparation of transparent alumina film and fiber from a composite of aluminum polynuclear complexm.md,false,none,unknown,,unknown,,unavailable,false,low,,none,,,doi detected: 10.1016/j.matchemphys.2003.08.026
fiber_process__153_influence_of_processing_parameters_control_on_preparation_ofa80_polycrystalline_alumina_fiber中文,fiber_process,153_Influence of Processing Parameters Control on Preparation ofA80 Polycrystalline Alumina Fiber中文,,工艺参数控制对A80多晶氧化铝纤维制备的影响,G:\paper\Sorted_Database\Fiber_Process\153_Influence of Processing Parameters Control on Preparation ofA80 Polycrystalline Alumina Fiber中文.pdf,data\markdown\fiber_process\153_Influence of Processing Parameters Control on Preparation ofA80 Polycrystalline Alumina Fiber中文.md,true,pdf_text_keyword,unknown,,unknown,,manual_required,true,high,ESI,strong,ESI,,supplementary keyword detected without url
